topic_id	trial_id	relevance
3	NCT01991457	not_relevant
3	NCT01991548	not_relevant
3	NCT01993498	not_relevant
3	NCT01994200	not_relevant
3	NCT01994343	not_relevant
3	NCT01995500	not_relevant
3	NCT02008305	not_relevant
3	NCT02012582	excluded
3	NCT02026479	not_relevant
3	NCT02045420	not_relevant
3	NCT02054117	not_relevant
3	NCT02063087	not_relevant
3	NCT02069366	not_relevant
3	NCT02088866	not_relevant
3	NCT02090998	not_relevant
3	NCT02098252	eligible
3	NCT02119637	not_relevant
3	NCT02121028	not_relevant
3	NCT02122419	not_relevant
3	NCT02179359	not_relevant
3	NCT02198183	not_relevant
3	NCT02216513	not_relevant
3	NCT02226731	not_relevant
3	NCT02249624	not_relevant
3	NCT02260362	not_relevant
3	NCT02260908	excluded
3	NCT02262156	not_relevant
3	NCT02268058	not_relevant
3	NCT02308735	not_relevant
3	NCT02314377	excluded
3	NCT02329054	not_relevant
3	NCT02329327	not_relevant
3	NCT02330094	not_relevant
3	NCT02334657	not_relevant
3	NCT02337088	not_relevant
3	NCT02341339	not_relevant
3	NCT02350556	not_relevant
3	NCT02361411	excluded
3	NCT02378844	not_relevant
3	NCT02378883	not_relevant
3	NCT02379728	not_relevant
3	NCT02383407	not_relevant
3	NCT02389634	not_relevant
3	NCT02394678	excluded
3	NCT02395276	not_relevant
3	NCT02397148	not_relevant
3	NCT02411916	not_relevant
3	NCT02427009	not_relevant
3	NCT02431390	not_relevant
3	NCT02432521	not_relevant
3	NCT02436213	not_relevant
3	NCT02436499	not_relevant
3	NCT02442882	not_relevant
3	NCT02445430	eligible
3	NCT02448069	not_relevant
3	NCT02472574	excluded
3	NCT02485340	not_relevant
3	NCT02486276	not_relevant
3	NCT02490878	not_relevant
3	NCT02492347	not_relevant
3	NCT02503891	not_relevant
3	NCT02506478	not_relevant
3	NCT02509468	not_relevant
3	NCT02512913	not_relevant
3	NCT02515903	not_relevant
3	NCT02518464	not_relevant
3	NCT02522013	not_relevant
3	NCT02544100	not_relevant
3	NCT02546193	not_relevant
3	NCT02549300	not_relevant
3	NCT02552459	not_relevant
3	NCT02562911	not_relevant
3	NCT02567162	not_relevant
3	NCT02576535	eligible
3	NCT02600364	not_relevant
3	NCT02601183	not_relevant
3	NCT02638389	not_relevant
3	NCT02639104	not_relevant
3	NCT02639819	excluded
3	NCT02640105	not_relevant
3	NCT02642744	not_relevant
3	NCT02650453	not_relevant
3	NCT02650765	not_relevant
3	NCT02661672	not_relevant
3	NCT02670486	not_relevant
3	NCT02676908	not_relevant
3	NCT02683304	not_relevant
3	NCT02684812	not_relevant
3	NCT02704637	not_relevant
3	NCT02706132	not_relevant
3	NCT02729740	not_relevant
3	NCT02747511	excluded
3	NCT02768233	not_relevant
3	NCT02775851	not_relevant
3	NCT02782533	not_relevant
3	NCT02791893	not_relevant
3	NCT02797366	not_relevant
3	NCT02809651	excluded
3	NCT02811614	excluded
3	NCT02819479	not_relevant
3	NCT02844465	not_relevant
3	NCT02847689	not_relevant
3	NCT02848235	not_relevant
3	NCT02863133	excluded
3	NCT02879071	eligible
3	NCT02880878	excluded
3	NCT02887105	not_relevant
3	NCT02910180	not_relevant
3	NCT02920645	excluded
3	NCT02922179	not_relevant
3	NCT02924441	not_relevant
3	NCT02929589	not_relevant
3	NCT02932540	not_relevant
3	NCT02935985	excluded
3	NCT02937727	not_relevant
3	NCT02938182	not_relevant
3	NCT02946866	not_relevant
3	NCT02948491	not_relevant
3	NCT02962427	not_relevant
3	NCT02965027	not_relevant
3	NCT02974218	not_relevant
3	NCT02982213	not_relevant
3	NCT02984618	not_relevant
3	NCT02985385	not_relevant
3	NCT02991352	excluded
3	NCT03008005	not_relevant
3	NCT03013010	not_relevant
3	NCT03024749	not_relevant
3	NCT03025984	not_relevant
3	NCT03026101	not_relevant
3	NCT03028298	not_relevant
3	NCT03031873	eligible
3	NCT03034330	not_relevant
3	NCT03036761	not_relevant
3	NCT03056131	not_relevant
3	NCT03056352	eligible
3	NCT03076099	excluded
3	NCT03080779	not_relevant
3	NCT03085472	not_relevant
3	NCT03088501	not_relevant
3	NCT03097211	not_relevant
3	NCT03103464	not_relevant
3	NCT03110783	not_relevant
3	NCT03110887	not_relevant
3	NCT03112954	not_relevant
3	NCT03116009	not_relevant
3	NCT03133884	not_relevant
3	NCT03150524	not_relevant
3	NCT03162172	not_relevant
3	NCT03183167	excluded
3	NCT03184233	not_relevant
3	NCT03186729	not_relevant
3	NCT03195322	not_relevant
3	NCT03196011	not_relevant
3	NCT03201588	not_relevant
3	NCT03209258	not_relevant
3	NCT03211091	not_relevant
3	NCT03220958	eligible
3	NCT03222297	not_relevant
3	NCT03255473	not_relevant
3	NCT03269435	not_relevant
3	NCT03272399	excluded
3	NCT03274830	not_relevant
3	NCT03276975	not_relevant
3	NCT03277859	not_relevant
3	NCT03280849	not_relevant
3	NCT03287557	excluded
3	NCT03306823	excluded
3	NCT03314584	not_relevant
3	NCT03314844	not_relevant
3	NCT03318783	not_relevant
3	NCT03331510	not_relevant
3	NCT03341039	eligible
3	NCT03350087	not_relevant
3	NCT03353246	not_relevant
3	NCT03354026	not_relevant
3	NCT03377062	eligible
3	NCT03385889	excluded
3	NCT03388970	not_relevant
3	NCT03410628	not_relevant
3	NCT03418961	not_relevant
3	NCT03422796	not_relevant
3	NCT03422809	not_relevant
3	NCT03428841	not_relevant
3	NCT03429127	not_relevant
3	NCT03440697	not_relevant
3	NCT03440827	not_relevant
3	NCT03450564	not_relevant
3	NCT03456622	not_relevant
3	NCT03461640	not_relevant
3	NCT03464253	not_relevant
3	NCT03465826	not_relevant
3	NCT03472872	not_relevant
3	NCT03478163	not_relevant
3	NCT03479554	not_relevant
3	NCT03485495	not_relevant
3	NCT03490500	not_relevant
3	NCT03491436	not_relevant
3	NCT03494673	not_relevant
3	NCT03500861	not_relevant
3	NCT03507400	not_relevant
3	NCT03511846	not_relevant
3	NCT03515772	not_relevant
3	NCT03517670	not_relevant
3	NCT03524872	not_relevant
3	NCT03529955	not_relevant
3	NCT03543046	not_relevant
3	NCT03550586	not_relevant
3	NCT03551600	not_relevant
3	NCT03559556	eligible
3	NCT03565822	not_relevant
3	NCT03583320	not_relevant
3	NCT03589014	not_relevant
3	NCT03589053	not_relevant
3	NCT03603314	not_relevant
3	NCT03608423	excluded
3	NCT03626805	not_relevant
3	NCT03632928	not_relevant
3	NCT03641443	not_relevant
3	NCT03643471	not_relevant
3	NCT03656211	not_relevant
3	NCT03664063	not_relevant
3	NCT03665142	not_relevant
3	NCT03676868	eligible
3	NCT03689361	not_relevant
3	NCT03691272	not_relevant
3	NCT03691870	eligible
3	NCT03706768	not_relevant
3	NCT03727308	not_relevant
3	NCT03747874	not_relevant
3	NCT03754335	not_relevant
3	NCT03754725	not_relevant
3	NCT03768115	not_relevant
3	NCT03774017	eligible
3	NCT03788512	not_relevant
3	NCT03806595	not_relevant
3	NCT03815149	not_relevant
3	NCT03833973	not_relevant
3	NCT03837574	not_relevant
3	NCT03851042	not_relevant
3	NCT03853070	not_relevant
3	NCT03862729	excluded
3	NCT03871842	not_relevant
3	NCT03877302	not_relevant
3	NCT03882060	not_relevant
3	NCT03888495	not_relevant
3	NCT03908424	not_relevant
3	NCT03919630	not_relevant
3	NCT03926559	not_relevant
3	NCT03932656	not_relevant
3	NCT03933423	not_relevant
3	NCT03934073	not_relevant
3	NCT03940365	not_relevant
3	NCT03942523	not_relevant
3	NCT03944876	not_relevant
3	NCT03951584	not_relevant
3	NCT03951649	not_relevant
3	NCT03958487	not_relevant
3	NCT03980717	not_relevant
3	NCT03987152	not_relevant
3	NCT03995823	eligible
3	NCT04007757	not_relevant
3	NCT04027049	not_relevant
3	NCT04037267	not_relevant
3	NCT04058379	eligible
3	NCT04064957	not_relevant
3	NCT04091789	not_relevant
3	NCT04098250	not_relevant
3	NCT04104464	eligible
3	NCT04124549	not_relevant
3	NCT04126408	not_relevant
3	NCT04136860	eligible
3	NCT04164056	not_relevant
3	NCT04169334	not_relevant
3	NCT04175184	not_relevant
3	NCT04188522	not_relevant
3	NCT04189471	not_relevant
3	NCT04190043	not_relevant
3	NCT04193579	not_relevant
3	NCT04202796	not_relevant
3	NCT04224909	not_relevant
3	NCT04225286	not_relevant
3	NCT04242290	not_relevant
3	NCT04242784	not_relevant
3	NCT04252521	not_relevant
3	NCT04253054	not_relevant
3	NCT04258046	excluded
3	NCT04260204	not_relevant
3	NCT04275219	not_relevant
3	NCT04276142	not_relevant
3	NCT04277728	not_relevant
3	NCT04293562	not_relevant
3	NCT04295980	not_relevant
3	NCT04297033	eligible
3	NCT04312360	not_relevant
3	NCT04328181	not_relevant
3	NCT04329208	not_relevant
3	NCT04329715	not_relevant
3	NCT04331457	not_relevant
3	NCT04335578	not_relevant
3	NCT04348955	not_relevant
3	NCT04355312	not_relevant
3	NCT04359472	not_relevant
3	NCT04369729	not_relevant
3	NCT04370691	not_relevant
3	NCT04371146	not_relevant
3	NCT04393909	not_relevant
3	NCT04396041	not_relevant
3	NCT04401501	not_relevant
3	NCT04404881	not_relevant
3	NCT04407182	not_relevant
3	NCT04410601	not_relevant
3	NCT04415736	not_relevant
3	NCT04446559	not_relevant
3	NCT04454541	not_relevant
3	NCT04463316	not_relevant
3	NCT04490161	not_relevant
3	NCT04494295	not_relevant
3	NCT04505293	not_relevant
3	NCT04509323	not_relevant
3	NCT04512092	not_relevant
3	NCT04521218	not_relevant
3	NCT04524624	not_relevant
3	NCT04529356	not_relevant
3	NCT04557618	not_relevant
3	NCT04559620	not_relevant
3	NCT04560985	not_relevant
3	NCT04563806	not_relevant
3	NCT04570215	not_relevant
3	NCT04572568	eligible
3	NCT04580238	not_relevant
3	NCT04588337	not_relevant
3	NCT04593966	eligible
3	NCT04604015	not_relevant
3	NCT04609709	not_relevant
3	NCT04617808	not_relevant
3	NCT04623203	not_relevant
3	NCT04626219	not_relevant
3	NCT04627909	not_relevant
3	NCT04631484	eligible
3	NCT04642443	not_relevant
3	NCT04646252	not_relevant
3	NCT04647721	not_relevant
3	NCT04649255	not_relevant
3	NCT04696510	not_relevant
3	NCT04701034	not_relevant
3	NCT04708483	not_relevant
3	NCT04709146	not_relevant
3	NCT04709822	not_relevant
3	NCT04725305	not_relevant
3	NCT04764760	not_relevant
3	NCT04772963	eligible
3	NCT04775836	not_relevant
3	NCT04783922	not_relevant
3	NCT04799015	eligible
3	NCT04805177	excluded
3	NCT04814212	not_relevant
3	NCT04836884	not_relevant
4	NCT00000776	not_relevant
4	NCT00001301	excluded
4	NCT00001539	not_relevant
4	NCT00002063	not_relevant
4	NCT00002471	eligible
4	NCT00002663	eligible
4	NCT00002946	eligible
4	NCT00003337	eligible
4	NCT00003338	eligible
4	NCT00003595	excluded
4	NCT00003863	eligible
4	NCT00004232	eligible
4	NCT00004260	eligible
4	NCT00005812	excluded
4	NCT00005950	excluded
4	NCT00005985	eligible
4	NCT00006518	excluded
4	NCT00006669	excluded
4	NCT00008216	eligible
4	NCT00008307	eligible
4	NCT00020943	excluded
4	NCT00022581	excluded
4	NCT00027937	excluded
4	NCT00039130	eligible
4	NCT00040560	not_relevant
4	NCT00040690	eligible
4	NCT00045877	excluded
4	NCT00049036	excluded
4	NCT00057811	excluded
4	NCT00058461	excluded
4	NCT00060372	excluded
4	NCT00062881	not_relevant
4	NCT00077194	excluded
4	NCT00082017	not_relevant
4	NCT00091897	not_relevant
4	NCT00117988	excluded
4	NCT00119730	excluded
4	NCT00126191	eligible
4	NCT00126243	excluded
4	NCT00126581	not_relevant
4	NCT00132613	not_relevant
4	NCT00133991	eligible
4	NCT00154934	not_relevant
4	NCT00169169	excluded
4	NCT00173043	excluded
4	NCT00180882	eligible
4	NCT00180895	not_relevant
4	NCT00199082	eligible
4	NCT00199108	excluded
4	NCT00203996	not_relevant
4	NCT00210340	excluded
4	NCT00221325	excluded
4	NCT00224536	not_relevant
4	NCT00232453	not_relevant
4	NCT00247052	not_relevant
4	NCT00248443	not_relevant
4	NCT00250861	excluded
4	NCT00266370	eligible
4	NCT00268086	not_relevant
4	NCT00278408	eligible
4	NCT00290810	not_relevant
4	NCT00310037	not_relevant
4	NCT00310128	not_relevant
4	NCT00316134	not_relevant
4	NCT00319202	not_relevant
4	NCT00321724	excluded
4	NCT00337259	not_relevant
4	NCT00337597	not_relevant
4	NCT00354081	not_relevant
4	NCT00359268	not_relevant
4	NCT00367796	not_relevant
4	NCT00369707	excluded
4	NCT00388531	not_relevant
4	NCT00389818	not_relevant
4	NCT00391976	not_relevant
4	NCT00392834	excluded
4	NCT00440583	eligible
4	NCT00444288	not_relevant
4	NCT00444912	not_relevant
4	NCT00447304	not_relevant
4	NCT00483834	not_relevant
4	NCT00483925	not_relevant
4	NCT00488306	not_relevant
4	NCT00489502	not_relevant
4	NCT00498095	not_relevant
4	NCT00521638	not_relevant
4	NCT00523939	not_relevant
4	NCT00530179	excluded
4	NCT00532259	not_relevant
4	NCT00558220	excluded
4	NCT00561808	not_relevant
4	NCT00577798	not_relevant
4	NCT00578578	not_relevant
4	NCT00578942	not_relevant
4	NCT00579540	not_relevant
4	NCT00581737	not_relevant
4	NCT00582647	not_relevant
4	NCT00586391	excluded
4	NCT00587054	eligible
4	NCT00591968	not_relevant
4	NCT00608361	excluded
4	NCT00650858	not_relevant
4	NCT00669877	eligible
4	NCT00679679	not_relevant
4	NCT00684125	not_relevant
4	NCT00689845	not_relevant
4	NCT00693082	not_relevant
4	NCT00697346	not_relevant
4	NCT00710151	not_relevant
4	NCT00736086	not_relevant
4	NCT00782652	not_relevant
4	NCT00784615	not_relevant
4	NCT00797810	eligible
4	NCT00799136	not_relevant
4	NCT00822432	not_relevant
4	NCT00856388	not_relevant
4	NCT00858793	not_relevant
4	NCT00885703	not_relevant
4	NCT00886522	not_relevant
4	NCT00894608	not_relevant
4	NCT00897923	excluded
4	NCT00907348	not_relevant
4	NCT00915980	not_relevant
4	NCT00920621	not_relevant
4	NCT00923013	not_relevant
4	NCT00924326	not_relevant
4	NCT00927953	not_relevant
4	NCT00944567	eligible
4	NCT00946023	not_relevant
4	NCT00949741	eligible
4	NCT00976040	not_relevant
4	NCT00999518	not_relevant
4	NCT01009970	not_relevant
4	NCT01020279	not_relevant
4	NCT01021579	not_relevant
4	NCT01022476	not_relevant
4	NCT01022905	not_relevant
4	NCT01024010	not_relevant
4	NCT01026584	not_relevant
4	NCT01028989	not_relevant
4	NCT01029873	not_relevant
4	NCT01046825	not_relevant
4	NCT01050361	not_relevant
4	NCT01053923	not_relevant
4	NCT01070160	not_relevant
4	NCT01074957	not_relevant
4	NCT01077115	not_relevant
4	NCT01083979	not_relevant
4	NCT01092182	eligible
4	NCT01095471	not_relevant
4	NCT01101581	not_relevant
4	NCT01122472	not_relevant
4	NCT01126281	not_relevant
4	NCT01130194	not_relevant
4	NCT01133158	not_relevant
4	NCT01135329	not_relevant
4	NCT01140789	not_relevant
4	NCT01158742	not_relevant
4	NCT01162447	not_relevant
4	NCT01162915	not_relevant
4	NCT01185704	not_relevant
4	NCT01202448	not_relevant
4	NCT01237106	not_relevant
4	NCT01239810	not_relevant
4	NCT01266694	not_relevant
4	NCT01271335	not_relevant
4	NCT01273584	not_relevant
4	NCT01286272	not_relevant
4	NCT01295645	not_relevant
4	NCT01303211	not_relevant
4	NCT01312506	not_relevant
4	NCT01313455	not_relevant
4	NCT01314014	excluded
4	NCT01331187	not_relevant
4	NCT01332006	not_relevant
4	NCT01384721	not_relevant
4	NCT01396369	not_relevant
4	NCT01414062	not_relevant
4	NCT01425177	not_relevant
4	NCT01425528	not_relevant
4	NCT01437345	not_relevant
4	NCT01441882	not_relevant
4	NCT01445821	not_relevant
4	NCT01465516	not_relevant
4	NCT01479569	not_relevant
4	NCT01494168	not_relevant
4	NCT01499914	not_relevant
4	NCT01502982	not_relevant
4	NCT01528722	not_relevant
4	NCT01559181	not_relevant
4	NCT01562509	excluded
4	NCT01567709	not_relevant
4	NCT01573416	not_relevant
4	NCT01577017	not_relevant
4	NCT01577771	not_relevant
4	NCT01588015	eligible
4	NCT01591096	not_relevant
4	NCT01594229	not_relevant
4	NCT01597778	excluded
4	NCT01603745	not_relevant
4	NCT01613300	not_relevant
4	NCT01613833	not_relevant
4	NCT01615562	not_relevant
4	NCT01619150	not_relevant
4	NCT01620996	not_relevant
4	NCT01653522	not_relevant
4	NCT01665495	not_relevant
4	NCT01670435	not_relevant
4	NCT01670786	not_relevant
4	NCT01686776	excluded
4	NCT01690559	not_relevant
4	NCT01704872	not_relevant
4	NCT01713699	not_relevant
4	NCT01722305	not_relevant
4	NCT01726556	not_relevant
4	NCT01729806	not_relevant
4	NCT01745354	not_relevant
4	NCT01784848	not_relevant
4	NCT01786018	not_relevant
4	NCT01786135	not_relevant
4	NCT01801670	not_relevant
4	NCT01810081	not_relevant
4	NCT01814228	not_relevant
4	NCT01848990	not_relevant
4	NCT01854372	eligible
4	NCT01856192	eligible
4	NCT01859819	excluded
4	NCT01860222	not_relevant
4	NCT01881399	not_relevant
4	NCT01894321	not_relevant
4	NCT01898351	not_relevant
4	NCT01914718	not_relevant
4	NCT01916005	not_relevant
4	NCT01925131	not_relevant
4	NCT01933516	not_relevant
4	NCT01939327	not_relevant
4	NCT01959698	not_relevant
4	NCT01974102	not_relevant
4	NCT01975090	not_relevant
4	NCT01991457	not_relevant
4	NCT01993498	not_relevant
4	NCT01994200	not_relevant
4	NCT01994343	not_relevant
4	NCT01995500	not_relevant
4	NCT01995812	not_relevant
4	NCT02016222	not_relevant
4	NCT02029690	not_relevant
4	NCT02045641	not_relevant
4	NCT02054052	not_relevant
4	NCT02058953	not_relevant
4	NCT02071056	not_relevant
4	NCT02072473	not_relevant
4	NCT02085928	not_relevant
4	NCT02100358	not_relevant
4	NCT02117336	not_relevant
4	NCT02128061	not_relevant
4	NCT02130245	not_relevant
4	NCT02133027	not_relevant
4	NCT02145247	not_relevant
4	NCT02147210	not_relevant
4	NCT02153580	eligible
4	NCT02156947	not_relevant
4	NCT02207647	not_relevant
4	NCT02232945	not_relevant
4	NCT02240251	not_relevant
4	NCT02255578	not_relevant
4	NCT02260206	not_relevant
4	NCT02321280	not_relevant
4	NCT02326324	not_relevant
4	NCT02328469	not_relevant
4	NCT02338297	not_relevant
4	NCT02340871	not_relevant
4	NCT02347787	not_relevant
4	NCT02348996	not_relevant
4	NCT02357667	not_relevant
4	NCT02370823	not_relevant
4	NCT02389088	not_relevant
4	NCT02394327	not_relevant
4	NCT02395601	excluded
4	NCT02427620	not_relevant
4	NCT02436707	not_relevant
4	NCT02463942	not_relevant
4	NCT02497898	not_relevant
4	NCT02539134	not_relevant
4	NCT02547298	not_relevant
4	NCT02582021	not_relevant
4	NCT02611128	not_relevant
4	NCT02619149	not_relevant
4	NCT02632760	not_relevant
4	NCT02659943	not_relevant
4	NCT02673879	not_relevant
4	NCT02680873	not_relevant
4	NCT02681172	not_relevant
4	NCT02700022	eligible
4	NCT02706132	not_relevant
4	NCT02710526	not_relevant
4	NCT02717000	not_relevant
4	NCT02722668	eligible
4	NCT02727465	not_relevant
4	NCT02728882	not_relevant
4	NCT02729545	not_relevant
4	NCT02737085	not_relevant
4	NCT02768259	not_relevant
4	NCT02769650	not_relevant
4	NCT02776891	not_relevant
4	NCT02798536	not_relevant
4	NCT02828085	not_relevant
4	NCT02838628	not_relevant
4	NCT02858661	not_relevant
4	NCT02868593	not_relevant
4	NCT02883049	not_relevant
4	NCT02886559	not_relevant
4	NCT02889653	not_relevant
4	NCT02891642	not_relevant
4	NCT02910037	not_relevant
4	NCT02918682	not_relevant
4	NCT02937727	not_relevant
4	NCT02964273	not_relevant
4	NCT02973191	not_relevant
4	NCT02974595	not_relevant
4	NCT02976818	not_relevant
4	NCT03006796	not_relevant
4	NCT03019055	not_relevant
4	NCT03033914	not_relevant
4	NCT03042247	eligible
4	NCT03049449	not_relevant
4	NCT03054896	not_relevant
4	NCT03087747	not_relevant
4	NCT03103971	not_relevant
4	NCT03118180	not_relevant
4	NCT03123653	not_relevant
4	NCT03125642	not_relevant
4	NCT03128359	not_relevant
4	NCT03148041	not_relevant
4	NCT03163134	not_relevant
4	NCT03167476	eligible
4	NCT03185325	eligible
4	NCT03206671	not_relevant
4	NCT03209050	not_relevant
4	NCT03212261	eligible
